loan_id,sector,ead,default_date,recovery_rate
27137,Real_Estate,3778118.5,1/05/2020,0.278200001
30439,Real_Estate,3775263.25,1/04/2019,0.64410001
4455,Technology,3774941.75,1/09/2023,0.139799997
18931,Energy,3772944.25,1/04/2020,0.572399974
25577,Energy,3772214.25,1/05/2019,0.281100005
11830,Energy,3770294.25,1/07/2018,0.3935
20680,Consumer,3767469.5,1/06/2020,0.0845
24448,Technology,3766995,1/09/2020,0.281800002
33873,Real_Estate,3763876.75,1/05/2024,0.340999991
15945,Telecom,3761886.25,1/06/2020,0.557200015
34230,Financials,3760140.5,1/04/2020,0.376399994
32468,Real_Estate,3757817.25,1/04/2020,0.698400021
12260,Technology,3749875.25,1/10/2024,0.522199988
13848,Industrials,3747898,1/10/2022,0.33860001
35201,Healthcare,3744933.75,1/02/2024,0.462099999
33130,Industrials,3744323,1/01/2023,0.724300027
17179,Healthcare,3744229.25,1/05/2020,0.335599989
47655,Financials,3741465.25,1/05/2020,0.712100029
40837,Energy,3735849.5,1/04/2020,0.420399994
2417,Real_Estate,3728521.5,1/10/2016,0.751399994
46927,Technology,3727517.75,1/09/2017,0.419099987
27300,Consumer,3726143.25,1/04/2020,0.602500021
40697,Energy,3725470.75,1/02/2020,0.309199989
15420,Energy,3723016.5,1/02/2022,0.610099971
14626,Technology,3718054,1/03/2023,0.437400013
39950,Telecom,3716661,1/06/2020,0.560199976
30065,Telecom,3714490.5,1/06/2022,0.592599988
8572,Financials,3714394.5,1/05/2020,0.513300002
43857,Financials,3712060.5,1/05/2020,0.620999992
13862,Energy,3710840.25,1/06/2020,0.347000003
28193,Energy,3706945.75,1/04/2020,0.696699977
49967,Real_Estate,3704775,1/04/2020,0.416200012
12545,Financials,3701766.75,1/06/2020,0.626600027
1822,Real_Estate,3701010.5,1/02/2029,0.4824
4727,Energy,3698087,1/02/2016,0.528400004
1393,Consumer,3695004.5,1/10/2025,0.210700005
5599,Utilities,3692864,1/05/2020,0.694400012
40284,Financials,3692490.5,1/10/2017,0.512499988
47791,Technology,3690358.25,1/04/2020,0.436800003
23385,Utilities,3684213.5,1/05/2020,0.700200021
43406,Telecom,3674351,1/12/2024,0.692399979
46594,Healthcare,3672491.75,1/09/2023,0.337399989
44758,Financials,3670581.75,1/04/2020,0.402200013
12303,Energy,3669130.5,1/05/2020,0.26030001
46738,Healthcare,3664619.25,1/06/2020,0.493299991
37300,Energy,3659991.25,1/05/2020,0.606999993
998,Technology,3657248.5,1/01/2024,0.480699986
44680,Industrials,3657060.25,1/01/2019,0.33860001
19954,Consumer,3655721,1/05/2022,0.416999996
33228,Real_Estate,3649569.75,1/05/2020,0.639699996
33381,Retail,3648201.25,1/06/2020,0.164100006
27871,Real_Estate,3647964.5,1/07/2025,0.367700011
8994,Utilities,3641914.25,1/04/2020,0.498600006
4761,Real_Estate,3641562.25,1/01/2021,0.709999979
10638,Energy,3639933.5,1/08/2021,0.349999994
195,Industrials,3633984.75,1/09/2025,0.703700006
24959,Telecom,3633286,1/04/2020,0.317799985
5742,Utilities,3632636.75,1/02/2019,0.592499971
34791,Real_Estate,3632462.25,1/01/2024,0.358599991
25615,Telecom,3618965,1/06/2017,0.552299976
39643,Technology,3618038.75,1/05/2020,0.287900001
22074,Financials,3616408.75,1/08/2017,0.553799987
36570,Telecom,3615380,1/05/2018,0.628799975
47618,Financials,3613924.25,1/02/2020,0.629299998
29348,Financials,3611754.5,1/11/2019,0.662299991
47185,Consumer,3609955.75,1/05/2020,0.408600003
29593,Energy,3606991.5,1/06/2020,0.581900001
13300,Telecom,3605588.5,1/06/2020,0.203799993
45302,Real_Estate,3604033,1/05/2020,0.517499983
40778,Healthcare,3600174.75,1/08/2017,0.523000002
33392,Real_Estate,3592940.25,1/04/2020,0.539200008
22025,Healthcare,3592008.75,1/10/2020,0.387300014
14401,Industrials,3583857,1/12/2021,0.539499998
11464,Healthcare,3580989.25,1/09/2026,0.567099988
9767,Utilities,3579775,1/05/2020,0.576399982
7219,Financials,3576608.5,1/06/2020,0.290300012
4820,Energy,3576309.75,1/12/2024,0.619400024
1544,Real_Estate,3572696,1/05/2020,0.484400004
10923,Industrials,3572627.5,1/03/2020,0.672900021
21595,Utilities,3569985.75,1/05/2022,0.367900014
26082,Real_Estate,3563756.75,1/04/2020,0.593800008
13782,Energy,3560608,1/06/2020,0.402500004
33774,Energy,3554771.75,1/05/2022,0.334100008
7594,Financials,3552500,1/08/2024,0.580500007
15761,Energy,3551957.5,1/06/2016,0.515299976
43704,Telecom,3550735,1/05/2020,0.28639999
4272,Technology,3547350.75,1/06/2027,0.358700007
31457,Real_Estate,3546011.75,1/06/2017,0.503600001
8604,Financials,3543243.75,1/04/2020,0.462799996
24922,Healthcare,3537328,1/11/2022,0.307900012
13174,Real_Estate,3534171,1/06/2020,0.528599977
32708,Industrials,3534042,1/10/2016,0.36469999
7918,Telecom,3533877.25,1/04/2020,0.375499994
5382,Real_Estate,3531937.25,1/04/2020,0.32100001
37468,Technology,3529035.75,1/09/2022,0.503600001
45312,Telecom,3528885.25,1/05/2020,0.390100002
8774,Industrials,3526694.5,1/04/2021,0.630200028
40283,Financials,3522749.5,1/02/2024,0.447699994
47467,Telecom,3521079,1/04/2020,0.40169999
21286,Energy,3516934.25,1/04/2020,0.687900007
2268,Energy,3516139.25,1/08/2019,0.820599973
25071,Technology,3514911.25,1/04/2020,0.559400022
27402,Real_Estate,3511288,1/11/2019,0.476200014
36357,Real_Estate,3510450,1/11/2021,0.686699986
41985,Industrials,3510289.5,1/05/2023,0.575100005
6512,Healthcare,3506124.75,1/08/2018,0.687699974
34783,Telecom,3504680,1/06/2020,0.449400008
31529,Financials,3501318.25,1/06/2020,0.743499994
7154,Utilities,3499668.75,1/12/2018,0.551500022
3298,Healthcare,3499641,1/09/2016,0.298099995
26524,Technology,3497644,1/07/2018,0.545700014
14726,Financials,3494707.25,1/03/2024,0.641600013
37470,Healthcare,3494432.25,1/10/2022,0.564100027
5637,Financials,3492980.75,1/09/2017,0.511200011
20782,Technology,3491289.75,1/03/2022,0.33829999
19816,Financials,3488409,1/03/2024,0.523999989
18205,Consumer,3488058.75,1/11/2021,0.513800025
12032,Industrials,3485352,1/04/2020,0.273499995
24857,Utilities,3482426.75,1/06/2020,0.648800015
2493,Financials,3479437.75,1/05/2020,0.568799973
30647,Real_Estate,3476008,1/09/2020,0.702000022
41270,Real_Estate,3472534.5,1/04/2025,0.609700024
6981,Energy,3472116.75,1/07/2018,0.248699993
38280,Telecom,3460704.5,1/01/2025,0.387199998
9183,Industrials,3457484.75,1/05/2020,0.282700002
49505,Real_Estate,3452962.75,1/08/2017,0.485100001
22580,Industrials,3452083.75,1/04/2020,0.637600005
46679,Utilities,3450960.75,1/12/2018,0.555199981
22951,Consumer,3450473.5,1/04/2021,0.531199992
8936,Utilities,3450243.25,1/06/2020,0.357800007
40160,Telecom,3450046.75,1/04/2020,0.260199994
43187,Industrials,3447992.75,1/06/2020,0.583000004
27653,Healthcare,3444163.75,1/06/2020,0.517799973
45403,Real_Estate,3441309.75,1/06/2020,0.653800011
46501,Healthcare,3439767.75,1/06/2020,0.336600006
36410,Healthcare,3433709.25,1/03/2028,0.310600013
40448,Industrials,3433488.25,1/06/2021,0.364800006
35480,Telecom,3432751.75,1/05/2020,0.410299987
26109,Financials,3426195.25,1/02/2021,0.475499988
28035,Utilities,3419598.5,1/05/2021,0.552100003
37275,Telecom,3419255.75,1/07/2017,0.360799998
597,Telecom,3412157.5,1/11/2017,0.37560001
2025,Real_Estate,3410887.5,1/04/2020,0.527499974
49718,Utilities,3408991,1/04/2020,0.568599999
16905,Industrials,3408964.75,1/06/2020,0.541199982
26996,Utilities,3407910.5,1/05/2020,0.535899997
22449,Industrials,3406296.5,1/04/2028,0.462399989
37206,Retail,3400436.75,1/04/2020,0.378399998
21807,Technology,3400031,1/10/2020,0.372799993
6645,Healthcare,3397329,1/05/2020,0.241699994
40291,Financials,3395181.75,1/04/2025,0.592800021
42448,Technology,3394808,1/05/2020,0.188999996
3336,Industrials,3394271,1/08/2023,0.430599988
30346,Healthcare,3392702.25,1/04/2020,0.593100011
25640,Financials,3387952.25,1/09/2018,0.503700018
26615,Industrials,3386382.5,1/04/2020,0.410100013
26810,Technology,3383671.75,1/06/2020,0.198599994
2450,Utilities,3382103.5,1/01/2024,0.560299993
9237,Technology,3381595.5,1/04/2020,0.135000005
46342,Real_Estate,3381397.25,1/05/2024,0.641200006
24534,Real_Estate,3378279.5,1/04/2020,0.559000015
9939,Utilities,3377034.75,1/01/2024,0.545099974
16488,Real_Estate,3375134.75,1/08/2023,0.42840001
27066,Industrials,3373501.5,1/04/2020,0.42050001
5745,Industrials,3372610,1/05/2020,0.275099993
10052,Consumer,3372484,1/01/2016,0.418799996
21900,Healthcare,3372075.25,1/07/2026,0.41080001
11079,Financials,3371426,1/05/2020,0.406300008
43093,Telecom,3371131.75,1/12/2028,0.205300003
44476,Healthcare,3367907,1/06/2020,0.478799999
13629,Utilities,3366097.75,1/02/2018,0.677699983
39918,Real_Estate,3362719.5,1/08/2019,0.617799997
41308,Financials,3361752.25,1/06/2020,0.698199987
35564,Retail,3357137,1/11/2018,0.234599993
36138,Energy,3354419.75,1/02/2018,0.314300001
10147,Industrials,3353379.75,1/04/2020,0.339899987
9419,Real_Estate,3351462,1/04/2019,0.604799986
3966,Financials,3348317,1/06/2020,0.578199983
37821,Telecom,3348135.5,1/09/2016,0.473199993
19477,Technology,3347245.75,1/09/2031,0.484699994
43448,Real_Estate,3346115.5,1/02/2024,0.422300011
16631,Financials,3345980.75,1/11/2019,0.589900017
14637,Utilities,3344835.25,1/05/2020,0.474099994
21648,Utilities,3342686,1/05/2020,0.399199992
18094,Utilities,3340509,1/07/2015,0.505999982
7866,Financials,3340089,1/04/2020,0.657000005
25347,Industrials,3339462.25,1/02/2018,0.575100005
38057,Financials,3338667.75,1/05/2020,0.683499992
8291,Industrials,3334829.25,1/04/2024,0.675199986
37438,Technology,3334087.75,1/11/2024,0.253199995
7865,Real_Estate,3333062,1/10/2020,0.446500003
35512,Technology,3329671.5,1/05/2020,0.291700006
18624,Healthcare,3329019,1/12/2017,0.189099997
16010,Utilities,3328974,1/01/2023,0.754800022
12263,Technology,3327164.25,1/04/2020,0.382999986
14862,Energy,3327157.5,1/07/2023,0.562900007
43317,Financials,3324026.25,1/05/2018,0.183200002
4767,Healthcare,3317112.25,1/05/2022,0.299800009
22194,Telecom,3315596.75,1/06/2020,0.307500005
5091,Financials,3315191.25,1/06/2020,0.458600014
37748,Energy,3313897.25,1/12/2020,0.427599996
22550,Utilities,3311121.25,1/05/2020,0.460299999
19279,Financials,3309544.5,1/10/2018,0.504899979
41144,Industrials,3306123,1/05/2020,0.49090001
18146,Healthcare,3305359,1/04/2020,0.615199983
47438,Real_Estate,3302795.25,1/06/2022,0.465200007
42929,Telecom,3302359,1/06/2020,0.25940001
45258,Energy,3299206.5,1/05/2021,0.431300014
1951,Real_Estate,3298496.25,1/07/2023,0.379500002
17435,Telecom,3295849.25,1/09/2016,0.359600008
26640,Utilities,3291804.5,1/04/2020,0.505200028
27124,Retail,3289244.25,1/03/2023,0.326299995
46359,Real_Estate,3287434.5,1/09/2025,0.271800011
37399,Financials,3284670,1/05/2023,0.492000014
27579,Financials,3283681.75,1/09/2021,0.438699991
48681,Financials,3281735.25,1/05/2020,0.357499987
23065,Industrials,3281282.25,1/02/2019,0.558000028
39274,Financials,3280472.75,1/03/2021,0.787500024
17436,Telecom,3280241.25,1/04/2020,0.430400014
40345,Financials,3277553.5,1/11/2020,0.326999992
43462,Healthcare,3276388.5,1/06/2018,0.430799991
33252,Utilities,3273836.75,1/08/2021,0.610199988
21359,Consumer,3272561.25,1/06/2020,0.127700001
49938,Telecom,3268436,1/02/2017,0.385699987
23786,Technology,3266981,1/06/2020,0.180800006
44166,Energy,3266699.5,1/08/2017,0.595099986
14889,Real_Estate,3265479.25,1/06/2020,0.600199997
9467,Energy,3264007.25,1/10/2023,0.4736
47602,Real_Estate,3263406.75,1/05/2020,0.572700024
22390,Utilities,3263244.75,1/05/2021,0.666800022
37293,Utilities,3258231.5,1/04/2024,0.443500012
1176,Telecom,3258141.5,1/04/2020,0.599399984
20621,Consumer,3254190,1/09/2024,0.548500001
7997,Financials,3253066.25,1/05/2020,0.425199986
124,Utilities,3249974,1/08/2019,0.459100008
8476,Industrials,3248522,1/06/2020,0.308699995
3423,Real_Estate,3247819.75,1/05/2021,0.653199971
41549,Utilities,3246570.75,1/02/2023,0.236200005
21784,Healthcare,3244611.5,1/01/2018,0.317600012
5365,Telecom,3243769.75,1/06/2020,0.397300005
33285,Real_Estate,3242064.25,1/05/2024,0.565800011
32799,Consumer,3241687.5,1/04/2020,0.195099995
31399,Utilities,3237792.5,1/06/2020,0.482300013
48506,Utilities,3236274.25,1/08/2022,0.532000005
749,Healthcare,3230868,1/04/2020,0.463200003
17343,Financials,3228709.5,1/02/2017,0.541100025
46596,Energy,3226884,1/05/2020,0.3046
39681,Financials,3221813,1/06/2020,0.594200015
18502,Telecom,3215134.25,1/07/2024,0.569000006
27775,Utilities,3204541.75,1/05/2020,0.567600012
40780,Utilities,3204164.25,1/04/2024,0.637600005
30473,Financials,3202841,1/05/2020,0.492500007
12626,Telecom,3200664.75,1/02/2030,0.520200014
10901,Financials,3199875,1/06/2020,0.465799987
47179,Financials,3199065.5,1/03/2019,0.704100013
38034,Telecom,3191929,1/03/2020,0.346199989
48830,Financials,3190723.75,1/05/2020,0.537199974
15877,Utilities,3188089.5,1/01/2020,0.646700025
30585,Energy,3185905,1/04/2020,0.575600028
2713,Technology,3184041.25,1/09/2019,0.168599993
28774,Financials,3182415.75,1/07/2018,0.343100011
36709,Financials,3177955,1/05/2020,0.652700007
19645,Technology,3177185.75,1/04/2020,0.442000002
48992,Financials,3177055.25,1/04/2020,0.470200002
25355,Technology,3176409.5,1/07/2019,0.413500011
6046,Energy,3175078,1/02/2018,0.353700012
42273,Energy,3174719,1/10/2031,0.487500012
1013,Real_Estate,3174233.75,1/04/2020,0.438600004
5850,Telecom,3172478.25,1/06/2020,0.469799995
39860,Energy,3172380.25,1/06/2024,0.525300026
38568,Energy,3172161.5,1/02/2017,0.461899996
43434,Healthcare,3172087,1/04/2022,0.203899994
218,Healthcare,3167850.25,1/10/2020,0.388099998
21250,Financials,3166255,1/04/2020,0.558099985
49089,Financials,3163521.5,1/05/2020,0.429699987
249,Technology,3163247.75,1/04/2020,0.334500015
8885,Telecom,3162434,1/09/2018,0.561699986
9969,Utilities,3162371,1/01/2021,0.421400011
42505,Technology,3162048,1/07/2022,0.316199988
25774,Financials,3158642.25,1/06/2025,0.698300004
29129,Real_Estate,3158179,1/03/2022,0.3486
16661,Real_Estate,3157534.75,1/04/2020,0.574699998
15146,Healthcare,3152239.75,1/04/2025,0.283499986
25570,Financials,3151803.75,1/02/2023,0.385800004
31970,Real_Estate,3148593,1/04/2020,0.711899996
7651,Utilities,3147049.5,1/11/2027,0.672200024
12071,Consumer,3145971.25,1/07/2017,0.578999996
35457,Technology,3145242.5,1/04/2020,0.397100002
36674,Industrials,3136936.5,1/05/2020,0.487100005
17448,Healthcare,3135799.25,1/03/2020,0.596199989
13254,Financials,3134781.75,1/05/2023,0.483200014
33091,Real_Estate,3134330.75,1/02/2021,0.596800029
44916,Healthcare,3133135.5,1/07/2022,0.261299998
8646,Industrials,3132861,1/05/2020,0.396299988
44872,Technology,3131816.75,1/04/2020,0.395200014
14514,Telecom,3120356.75,1/06/2020,0.465000004
23142,Telecom,3119310.25,1/04/2020,0.489499986
1591,Energy,3118733.5,1/04/2020,0.428200006
23599,Technology,3117727.75,1/10/2021,0.482199997
1246,Healthcare,3117234,1/04/2025,0.33039999
20485,Financials,3111872.75,1/05/2020,0.659500003
36953,Industrials,3108222.75,1/05/2020,0.350199997
22727,Utilities,3108218.25,1/04/2017,0.432399988
48217,Real_Estate,3107721.25,1/05/2020,0.609000027
21634,Utilities,3107155.75,1/04/2020,0.596400023
44714,Telecom,3101592.25,1/05/2020,0.358900011
33148,Real_Estate,3099710.5,1/06/2020,0.189999998
26285,Technology,3099086.5,1/05/2020,0.350699991
45941,Real_Estate,3098483.5,1/02/2018,0.47389999
30713,Energy,3098118.75,1/04/2020,0.573300004
9883,Utilities,3092792.75,1/11/2016,0.370499998
30523,Utilities,3091119,1/03/2022,0.393299997
46486,Utilities,3090473.5,1/05/2020,0.504700005
4545,Real_Estate,3089278.75,1/03/2021,0.559400022
8869,Real_Estate,3088382.75,1/05/2020,0.420399994
42209,Financials,3085938,1/06/2020,0.594099998
42466,Utilities,3083894,1/03/2022,0.436199993
40119,Industrials,3082230,1/09/2020,0.446399987
17176,Industrials,3081392,1/04/2020,0.691500008
22761,Real_Estate,3081035.75,1/05/2020,0.644299984
10774,Telecom,3079118.5,1/04/2020,0.560199976
35626,Real_Estate,3078964.5,1/06/2020,0.694199979
7490,Energy,3075051,1/06/2020,0.441000015
3606,Telecom,3073192.75,1/05/2019,0.554199994
20739,Utilities,3071271,1/05/2020,0.42050001
41218,Industrials,3071098.25,1/12/2022,0.365500003
3828,Real_Estate,3068768.25,1/11/2022,0.635500014
36353,Real_Estate,3065500,1/05/2020,0.517400026
26675,Energy,3065311,1/10/2022,0.732299984
19196,Utilities,3064807.75,1/04/2017,0.568700016
32106,Healthcare,3064426.5,1/05/2020,0.439700007
15617,Real_Estate,3062091,1/06/2024,0.289999992
36920,Utilities,3060826.5,1/01/2022,0.338200003
34845,Telecom,3059427.75,1/06/2023,0.357199997
19040,Consumer,3056238.75,1/08/2024,0.569000006
23647,Financials,3055114.75,1/03/2023,0.389299989
41365,Technology,3054334.5,1/05/2020,0.245900005
34452,Healthcare,3053972.75,1/05/2020,0.337399989
19822,Consumer,3052656.25,1/05/2020,0.539399981
20881,Energy,3052003.25,1/05/2026,0.61650002
21475,Real_Estate,3049409.25,1/03/2022,0.669200003
33917,Utilities,3048044.75,1/01/2022,0.708299994
32448,Retail,3042527.25,1/06/2020,0.4208
36149,Healthcare,3042105.25,1/04/2020,0.477100015
42530,Technology,3041843,1/05/2023,0.255199999
24383,Telecom,3038821.25,1/06/2020,0.271100014
45143,Utilities,3037443.25,1/05/2020,0.417800009
13040,Retail,3036553.75,1/09/2017,0.577499986
13962,Real_Estate,3036188.75,1/04/2020,0.327199996
25303,Real_Estate,3035723,1/10/2023,0.448900014
37745,Financials,3035592,1/03/2025,0.605400026
5015,Healthcare,3034949.75,1/12/2016,0.552200019
40545,Financials,3032430,1/05/2020,0.486799985
19492,Energy,3029576.75,1/05/2020,0.729799986
1234,Real_Estate,3028437.5,1/07/2021,0.631799996
6858,Real_Estate,3028244.5,1/05/2020,0.527800024
26635,Utilities,3026411,1/06/2020,0.579100013
31293,Energy,3022259.5,1/12/2021,0.483799994
40948,Utilities,3013998,1/05/2022,0.437299997
4995,Energy,3013588.5,1/10/2026,0.349799991
18865,Healthcare,3011422.25,1/06/2020,0.455000013
49841,Energy,3010566,1/09/2023,0.389699996
43345,Industrials,3008448,1/06/2020,0.470299989
3319,Real_Estate,3007516.75,1/12/2023,0.518899977
38950,Industrials,3007409.75,1/09/2021,0.606000006
48166,Real_Estate,3007010.75,1/01/2028,0.505200028
40658,Healthcare,3003529.5,1/04/2020,0.559199989
13811,Industrials,3003005.75,1/05/2020,0.472299993
8447,Real_Estate,3001622.25,1/06/2020,0.504100025
11351,Energy,3001417,1/04/2020,0.545099974
44687,Industrials,2999209.75,1/05/2020,0.564599991
43672,Telecom,2997866.5,1/08/2023,0.291500002
10602,Technology,2997475,1/08/2020,0.305700004
17810,Utilities,2993364.75,1/04/2020,0.645699978
8483,Energy,2991781,1/06/2020,0.435600013
7018,Energy,2990930,1/12/2021,0.52700001
32727,Financials,2989526.25,1/03/2019,0.675000012
47250,Healthcare,2988023.25,1/04/2020,0.490700006
46624,Technology,2987292.75,1/09/2017,0.408499986
25168,Real_Estate,2986097.75,1/06/2020,0.692900002
33765,Telecom,2980658,1/10/2017,0.372999996
45327,Utilities,2978173.25,1/05/2020,0.369800001
48137,Real_Estate,2975446.75,1/04/2020,0.636300027
25085,Consumer,2974907.5,1/06/2020,0.277799994
27127,Real_Estate,2973742.5,1/06/2020,0.402700007
41589,Retail,2972031,1/08/2025,0.407599986
23372,Consumer,2970149.75,1/04/2020,0.252299994
8434,Telecom,2969587,1/05/2020,0.373600006
12031,Real_Estate,2969519.25,1/06/2020,0.633700013
36692,Industrials,2967242.5,1/11/2018,0.390599996
2389,Healthcare,2966048.25,1/11/2020,0.360500008
9508,Healthcare,2963524.5,1/11/2020,0.315100014
16962,Technology,2963191.5,1/05/2020,0.297300011
47626,Financials,2958641.25,1/07/2028,0.596800029
47498,Healthcare,2958276.25,1/04/2024,0.443599999
